OnlineOrderID,CustomerID,OrderDate,ShippingMethod,TotalAmount,OrderStatus,RowHash
4542,1919,2024-03-01,Click & Collect,402.83,Returned,cb1063cf8a0eccafa5e35334c226ab82e628411c324e37118fb77d78ea3a44af
4543,2246,2024-10-21,Express,132.6,Delivered,c8a776713b780ec7d08f66c955e536d4fef6a9a48cda0592d325d962a543d67d
4544,114,2023-07-25,Click & Collect,883.42,Pending,17511b20e838fcb91e25cb396ff5388ca336ce801c2e3b72681a800881f303b5
4545,259,2025-01-01,Standard,165.5,Returned,35cde08236fd83ce4cbcdfd206d9a458c632111aa30baf9a205cf227d72d720d
4546,1581,2024-07-26,Click & Collect,645.75,Returned,039b25f7d3cde3c5865aa3818fd7aa0e8338c16e2f10af878893c00e35f53ba3
4547,991,2023-09-09,Express,830.78,Returned,68caf01fb6a9a318fb61ef46ef129c5264e20156c116d84b0c421b1bc641a8f2
4548,370,2024-02-05,Express,933.59,Shipped,acfaab2089ea4e7cf2d1654fb7cefc351aa1c1f19c5ddca24410f6bcc5832c40
4549,2528,2024-08-04,Standard,439.71,Pending,bb9033d02a38617165613d07e8e78dad1d71ef12fba5c30f70711d6fc9bc0d2d
4550,2428,2024-07-27,Standard,699.41,Delivered,028d8d77a4a09149aff45232f52d200752dc957ed5a09ca2c70eab95626b2915
4551,2246,2025-01-14,Standard,695.37,Shipped,80af3d12bed96b3d8e8f2ab289baf782379109d26d5c505c61a31294c14899cd
4552,1759,2023-10-13,Click & Collect,925.48,Pending,fccf56e746fd63b5fac6e5ed985bf14d8426d191c5dff9f39e4b371b01a0694d
4553,3159,2024-10-30,Express,36.88,Delivered,cd3af720a8d8063f0b89ed13ec47e37ee2125f1aa1e6261c0a0a7b4ab7fe7364
4554,2089,2024-01-21,Express,583.42,Returned,ffc0aad8af65a71660fcefec601b0e6570fef4032a3875cfb5fce116189e82a2
4555,3872,2024-01-14,Click & Collect,807.64,Shipped,ec133428aa81ec9499b2d54476da048aa23dcac3cab893779ace74c9c66b5c34
4556,3052,2024-09-20,Express,408.15,Shipped,c46ee1f897414681b8f0f883e90f26b508b80728f840af2e508846327ecc5d82
4557,4582,2023-11-04,Standard,896.5,Returned,c3b715b16fbcb5116f46a70e7584fad7cece8a85c5bf40b3161a19c38c15e78b
4558,3864,2023-06-05,Click & Collect,703.18,Pending,3441d2bbdc98bd76ed8b86851034c85fc4aa1bb802b7988c7ba227ae576701ae
4559,4585,2025-02-11,Standard,428.97,Shipped,de366bb4dbfd7610c24e85e18c049d2da94d7e8dd010b7b13c0bdffcfc2ffa86
4560,589,2023-09-25,Standard,101.29,Shipped,458cf38ddc3c6b56951aeec6fc0c57ebbaa2e6783c587adac2bb07c605d4578b
4561,710,2025-01-14,Click & Collect,874.74,Returned,ce079309a4f112f06d6ad330309c29cac7534fe998aae9718cfb6bf8dda70d44
4562,2795,2023-12-01,Standard,357.02,Delivered,cae5b51934d57fd9db96afb3b7351b17a937dec6e248619aaee2555e4a678b72
4563,3746,2025-02-05,Express,593.42,Pending,2f97668629c8a8bdbd67b5791c6fb70e6d3bdefe1980ad9756560e3cf4914837
4564,1991,2024-10-22,Express,858.54,Pending,4814bdb5944074ee98b38818ec76596042bc76568704d51c713a58f87b7958bc
4565,1237,2024-05-07,Click & Collect,568.11,Returned,054291227b9a9385fff0f191222ba80613044a533646a4b6aa1e9ebc49a40a40
4566,3510,2024-08-21,Express,498.38,Returned,7c9ae64e93582c8540852b9668c5b6b756336056a03416c8eb31db91aa5868b2
4567,2940,2024-04-22,Click & Collect,332.41,Pending,208d96eef7de7630b7a59821bba12844f03a9ef2c6fce2042e86c3ae35a83322
4568,1413,2023-08-10,Click & Collect,896.11,Pending,73624b860ccd60f6c2565e23f836508aa18e63d651f078e433aba04519e38143
4569,2033,2024-06-24,Standard,540.16,Delivered,721558882ffdc05bf4f9fd6c7276ff2c2c5bec7046cba31b8dc66a3a78108782
4570,2074,2024-06-06,Click & Collect,771.54,Returned,a742cfbab924d370a712fb854f7e95a6561b5fb6db31e4d4dfbf2145a659b6c7
4571,3246,2023-05-17,Click & Collect,838.71,Shipped,d45e8886c2b007e229f413320d7a74f6b708e1bdb02f12e824fa5614d29666ec
4572,1762,2024-06-29,Click & Collect,252.29,Shipped,e722ea36c32544fa948e420083a71e248ce7b6e922b4e8ef4509283315c5d6bd
4573,3524,2025-04-20,Express,209.55,Delivered,9e2e04b66a91df07b3ca3b35c41e5bc8b125ca374195f3f568f304a79de0f57d
4574,150,2024-02-03,Express,868.88,Returned,5d7d813eed4f996a96a3226915059de4494c763c88bebe320504dd48628783f2
4575,3129,2025-03-06,Standard,505.61,Shipped,cf4367af6a8f1ff62fc3cd7c6e23aab56b424a0c3b86f2006f6561950c700bf5
4576,4135,2025-01-05,Standard,826.03,Delivered,a4bc6069fa85d634caf6519fda75a88f9e33eed7cd9a32bd8f801d51c38fcd4f
4577,3363,2025-01-31,Standard,290.36,Delivered,135f2708fd1c78147e3d1ffdeb32a52b36bc227ddb01a91f0ab708eec78f5a1f
4578,3321,2024-04-30,Click & Collect,82.05,Shipped,39529494edb4f3888d946406cabcf31c216409388a5ff4b7b127ecb44f5e4e69
4579,2131,2024-04-05,Click & Collect,195.63,Returned,7a31c2d6db989c96de390c014e82fdc82debd1c2289bdfa08d621e5139889ce7
4580,579,2023-06-06,Express,636.53,Pending,e9257f2dcf642f034e9659e2e114937d0c3210715688fcd74c87e269eefce3b7
4581,3799,2024-10-29,Express,472.92,Pending,5368da980a52b8de4e47c48dac37d71ff942392ec76ec714ab84084c5b500e63
4582,3833,2024-06-20,Click & Collect,262.12,Delivered,dc21cd12678eccbb9684ea4f1681cd4773e1924b6b381e127f9afb8c4cfdc11a
4583,1806,2023-10-01,Standard,296.42,Delivered,6dbec7a203a9d2c089845467bfd26e0848fcd7aaaac24534f4c26bda6bc19dfb
4584,2731,2023-11-04,Standard,678.61,Pending,2e69da3885d3d7d01522533f9711282654f3b1614482bba6ab9d0c6a80b805be
4585,1586,2025-02-19,Express,120.56,Delivered,0a51dcb53e18e8f186eaf8e28bb35ae3025f3a3dc9e9b1642238c979dfad3741
4586,2627,2024-08-21,Click & Collect,178.26,Returned,c0882666120f96329c2318ddb192c096d9d6fa5fc1856b091411e4c26bdcfa0d
4587,3804,2023-12-15,Click & Collect,105.57,Shipped,944ef60588e04754fa86688fe92840d56f7f9e879fd4e85e49cd5ade23d10f5f
4588,3369,2024-04-25,Express,843.04,Delivered,f7d901279fd448ebb2ccc5df8c03c941624e1ef9825bf4fea072a48916dfba96
4589,2973,2024-08-29,Standard,278.38,Delivered,255eca2b2efc1f9283436b8f65d41ca32980627ae2c93abc4b28dbc50d72a4c3
4590,574,2024-03-22,Click & Collect,372.95,Delivered,8bb1fc5b254d39c90be0b87f0062a76f3598df13fa85112c316238153d15ee0b
4591,44,2024-04-20,Standard,99.51,Pending,5cd3a057f56afd447380e1a6d5e813cd4254334b56a021bedb50f45d75b057f8
4592,3051,2024-08-24,Click & Collect,591.26,Delivered,5852ecc661ca64f4460ea5bafba5c8ab2d0a8d75564e939961d650eed0cc6eba
4593,400,2025-04-25,Standard,817.8,Returned,b966c85eba2c15dce2bbdfa5a4f6849e5b9844b9e6711de1ee37a7da7e3f73bb
4594,3865,2025-05-10,Express,420.55,Shipped,e82d12cfa3145d2dc630e21a3ff62ed317b45d1329906007a54cff6f1adf3f33
4595,3735,2023-12-03,Click & Collect,471.65,Delivered,c290fa9dda5bbc68557ff60db0efaa1a0b03b385e3d6a6ded69a2474e90d68fc
4596,3374,2024-06-15,Express,116.75,Returned,b41ab62c5c220dd0639ca1e21d930e1801b680bea2e3e5745f94755638447c34
4597,3505,2023-12-25,Express,788.91,Shipped,7f6e5a9a425c8f0754bc36c2141fc0557ba13ef646d2a25db753e609bdf491b0
4598,3718,2023-09-09,Standard,945.13,Shipped,ae013465bfe1fd5a62bf86707456562e4073acf0e4105528599ced8b7fca5017
4599,1288,2024-02-12,Click & Collect,393.25,Shipped,4becf8a251ca673bc4d3ea7548c4143f12d913575783770293ced211933a50ee
4600,2996,2024-08-23,Express,259.63,Delivered,dbc00e77b93e877c6075639228cb1f7693fc990da1003dfdf861e661afdc07e0
4601,2834,2023-07-14,Click & Collect,673.08,Delivered,b1ebbe4b2ea9343c5f8d721da1fd31c496af05c25d88753b2b39aaccf59118b5
4602,2310,2024-02-21,Standard,208.27,Shipped,ad6072d0f5de7bd55ef02c074789456d997b0684d3786dcd79873c1110e7af88
4603,3168,2025-02-11,Standard,265.29,Delivered,d7e51ac4d4c9216563717c4a7af778103bfd3d0d4427094d489f59e185a6727a
4604,2160,2023-07-02,Click & Collect,446.12,Pending,10db7f149c6c3f492fa83caa7c7d87ecb28cefc7ade3167c170a79d433785bb1
4605,4611,2023-11-21,Express,930.11,Pending,ef1d160845fcff76775271ccce2530a8e01d2dae20a123d8c3c7dd812cb588da
4606,1321,2024-10-17,Standard,673.07,Shipped,f50f317a3cc091062e2f73fe64307475a9d27023d0dd64b49f0466c75633c445
4607,4332,2024-03-22,Click & Collect,479.71,Returned,e5cb3aa0202fdcc4db8b62f081c0547882bd567b727c2fb9d32f36992b004007
4608,2971,2023-08-15,Click & Collect,150.43,Returned,e013eb5d1e2b71a7381d1a187ddf9fe2111d84c3fd7d3bd0d2520c4090d21a88
4609,958,2025-03-15,Standard,612.23,Pending,8b88cc2e91f6a50689673051f4dcd9a96cc3d632e2a50bb7522990c0a42acc3a
4610,2196,2024-12-28,Click & Collect,392.91,Pending,0fa3a64c0f9ae4d68b7a49193941d05e98e37198f8208706094a7d106c05d0cd
4611,2912,2024-01-17,Click & Collect,866.52,Pending,4182e3062cf36df7e2a33ecb4c5afbcd46ee8bb6e25b3c484dca7f22b86087cf
4612,1693,2024-07-28,Click & Collect,810.32,Shipped,554f819d5ff66c2bb667bc0c708235afad538eb7685377ac8d3d56c380e7d43d
4613,2265,2023-11-06,Express,549.14,Shipped,88d89e059572eab3418b7edd82b9bad25d63902cd5ec4f302cb62153d8c3c3fc
4614,3674,2024-10-02,Standard,108.41,Shipped,6d39f512972e9178dc4347c19faddf275e997793de8041c0e3f7ff1643c7675b
4615,2756,2024-05-28,Express,301.83,Returned,87d50ae83630608422e1d88accf2c581184c77deda55b9a5e8c3652a1b79c2ce
4616,827,2025-02-15,Express,755.07,Shipped,b54146dd07eb1fb7ecb06248e5796abffe8c231965886f66dc31f2a21a383a87
4617,4001,2023-11-14,Standard,670.74,Delivered,427d54a0642889ebc114b2709a8c5ab649461a3e6eaebcbe02372cfac900cf09
4618,4704,2025-02-28,Express,779.55,Pending,50b8edb24afab661ca95cb58169697463308e07127affe0a225e64fd9f53c8c7
4619,4250,2024-02-16,Click & Collect,368.35,Shipped,e633c56632afcf4bc938f74c06b2ed302afe2fbe3444fddb35480a24ea6d00d4
4620,1657,2023-10-26,Standard,919.76,Returned,dd51a4b53f6c8f49b923ff662cd0e2f433c9db13bfbb90dbc441e1fa426637af
4621,4496,2024-05-14,Click & Collect,575.04,Pending,302a0add161091dd980df0a33830f4e18a7eb255927f17b4addb244c66475ef4
4622,4668,2023-05-29,Express,527.49,Delivered,ca2996a2c6c6cfadddc0169ab36c809b5a4c12a6bd15c8cde9a96305b05e74e6
4623,4833,2024-05-21,Standard,168.86,Returned,e08b404b975322f0a6782d951cccb1c60661105a16981e6e5e7e7a2464c9509c
4624,4386,2025-05-11,Standard,280.89,Shipped,8f880ce8fb3367904fb540dc5a94931af0c08dfc2ebbd962ea6e330e7328771f
4625,3746,2023-07-24,Standard,82.42,Returned,c25f119b41ab57ba99018d21ad902a45acc0d0f92c800ae650b8cdb9334964b2
4626,1940,2025-03-26,Express,859.01,Returned,d8d89fd47d71df7168ae97b53afe66b2f55fbe877841f59ff9f7fc3d1b94d3e5
4627,3510,2024-05-17,Express,600.85,Pending,6d50a3184c29c15bd8151799f5b1455b4e8778cab4fab93567d2d69ed69787d1
4628,3257,2023-11-01,Standard,637.55,Pending,8ba2f70f360cf8edf097b6c4b99d82a1e9e789f65d7c3be062014f728aab4a4d
4629,2458,2023-12-18,Standard,219.56,Pending,be5525447d8b6c7cec5317789565c18eda3cadacfdd8c8dd051fd0acc5934518
4630,3609,2023-07-31,Express,242.91,Delivered,949a9f97d4da91d21a80e0032a59465efb94e00a01bdce019b562bf3bd2085e7
4631,366,2023-09-18,Express,753.67,Returned,70cf22e4d9f122aa74fb5cb695a17af99fa28932cd494598fd843a6fe1ec916a
4632,3685,2023-10-02,Express,579.66,Delivered,7c157e1ceea119147b1e96a4834d355fe1ec85f0f72323204f601fa994b2248f
4633,2945,2023-09-10,Standard,123.08,Returned,f7a21d085be1f8dde37da50af3d63c2d1813440f9c9a17735d7e4e2c15821242
4634,4046,2023-10-20,Click & Collect,989.28,Returned,76fb4be3dcde37f971cfa0df164104abe7575b0d08ab7abc9c7f31186e1d9d99
4635,4841,2023-12-23,Express,922.57,Delivered,e68ce5fd814173761670c05956a2a52c108dffc687519c5eb0d13445ffbbcf42
4636,1399,2024-07-10,Standard,681.93,Shipped,f3b2ab4d9231273bb54276de40262a1b15b3efb35d14d66b1c7ba2e653c66648
4637,2533,2024-01-12,Standard,432.67,Returned,1eb686579564f0015bc5a437dc70a8fb7436164c43328bde54105b2955bc9cc2
4638,4026,2024-04-29,Click & Collect,845.91,Shipped,cd2b0fb43d6a502e34d6acaad5391da5d827a867d2d8577583bf038be3f77ddf
4639,1886,2023-08-10,Express,863.53,Returned,cf0018fc574c4149d0a6a92b6244153b50b9fb5fe64300828d7c4e6129ea2eee
4640,2057,2024-05-19,Standard,110.87,Returned,bb45a60ef13348627cdf6240c7ce8bf486de02e5ba2541acdfbcc76f816c79ad
4641,51,2025-02-07,Express,709.33,Pending,4de90e800cab0553986b741ec39216867f66c3586366051d5806bd65b2e40de8
4642,409,2024-01-11,Standard,997.31,Pending,d9e7d4f79b29dd67fceb382059f5d723a3d09eb10a6b853a1273b3a46aed23a8
4643,3764,2023-10-02,Click & Collect,408.0,Pending,8fbd02bc1592d0fb7224e464dc44c5c6add55313cce17ce46a344f29d062c89a
4644,3368,2024-06-11,Standard,167.24,Shipped,e0fa6d03ef5e6379d746b8f4bdf698fc84cf2e5546d0f06c495fd1288ab3931c
4645,2999,2024-09-17,Express,467.0,Delivered,cae1d929aa0ffc2025ac7d6504b106ca6a945233eded33b9c528b1804b4f11b2
4646,1965,2023-10-03,Express,804.56,Pending,f45d6b666ded31c8ee9c4d8857968d08c0441fdb98f11176d737498368d7356f
4647,797,2024-01-18,Click & Collect,589.17,Delivered,ea2fb03ca54e3c03f51a1482a8a58a220bbe8d2b5d087c753ec42d384a2d5ed0
4648,1838,2024-02-14,Standard,657.37,Shipped,688782ae3416220de68c57ac79c77fb2b19b0be532446e39f0c7ac5add333e02
4649,4150,2025-04-06,Click & Collect,561.01,Delivered,ce3080cdba591f798b41620db09df0321209d9c0c58972d68f977770f24ff588
4650,3072,2024-01-21,Express,577.05,Returned,d54d496e06fb231995d573c88073f321bcbd757994dbb2828b1012da50b2918c
4651,4427,2023-08-06,Standard,660.92,Pending,e470de39a9427798a35b18da3932ef73a20c1e504d9c9c1658fc4257032503fc
4652,4128,2025-04-07,Click & Collect,375.71,Returned,dfe797423b056200483b283dc26ebde96c6ce4c57880e6d82c2c708d711f742b
4653,1027,2023-09-29,Click & Collect,80.95,Pending,7513d6c479cb2a8bf64e609f5933a9f89f7dca63bde02d070227a9c36e5d9c2e
4654,837,2024-01-27,Standard,453.24,Returned,43381e73f14d734d54dcbfb800091a6c1d21351ec88c3f1a90f961ed33326207
4655,2726,2024-01-22,Click & Collect,558.42,Shipped,988d76ab08ca13aaf4e820cd381c20da5214a59290641226557a0a339d8f10a9
4656,2436,2025-02-01,Express,289.29,Returned,8872b968f187f34e24a4f14adee243ad3ee0c3bf839ee74d1470700187adb382
4657,2193,2023-10-08,Standard,30.41,Delivered,c315f02d7a81b454000ad430688388109be805d37bbccbfb1434e8d95439653b
4658,4275,2024-06-08,Standard,405.39,Delivered,7e0242ec03fa576aa6e803681b323a696c3cf2595db2d9b18763934e53374195
4659,4163,2023-10-31,Express,908.37,Delivered,e0235a0cce236f86eccf99ab80ed97e126d396f43da024dc2ace6eb898a10d83
4660,1471,2024-10-30,Express,507.41,Delivered,687f64d1499a84c77b6916b841bbe5bdca80514fdbd2457264ac72e91969c2b3
4661,4293,2024-05-12,Express,926.54,Pending,5cbc65fbe500357191dedf19bd3b1f2f8765dba2922d66186da052bdfcd06074
4662,767,2023-10-26,Click & Collect,357.95,Shipped,655be6643dc4b23771353d6717ad61f161b5294c86a606f32ea96f60966a14a7
4663,122,2024-08-03,Express,399.57,Delivered,79c7476fb68657ea6e51ca2bfca5c30b132f43d9c52a814d65544d227acbccef
4664,4480,2024-11-01,Standard,707.55,Delivered,117e7a8345f65f10c12654d6a55112a84b44964c6dda654eaf6456ff5891c38a
4665,689,2023-11-18,Click & Collect,760.92,Shipped,0d52aeb0782516a9b102a99a0b79b3e591b50e0daccd657a25e1dd22d55b768d
4666,3426,2025-03-20,Express,576.79,Shipped,7477c0643ee6ae35c1e0f4f17988095d67d9f72251f906899df5a40c91e03e1f
4667,3891,2024-04-24,Express,572.11,Pending,7456583877230fe012fbbaa4f4f7248d8b53bec42e9ffa14cce1ab3e10605a4c
4668,2404,2024-03-11,Standard,104.0,Pending,99e2d94d2dae8c8a64f8c7be5fad955dac07089620ae5f788c30f92d55f64d81
4669,852,2023-11-23,Standard,794.01,Returned,1b83ba4b58e7489600c461296b2e8712f7b0510515a464179da788c61aae2a31
4670,4661,2025-01-01,Standard,385.22,Pending,d6eafd17d7778e6e37debccaef1a3ae17e3a5bb0aa3eae6e8a063c1b7212453a
4671,1785,2025-02-19,Click & Collect,683.64,Shipped,c72b2c39472b2a8c9d4043d043723dd21723b39079d911ba2afd5fee0ed21c9c
4672,2971,2023-10-29,Express,992.77,Returned,13668c2ef1b0c0e8d33c2569aa48b84cca8eee0c8b7415190b85b099dfa33bf8
4673,4792,2023-09-12,Express,817.56,Pending,116f523a4f4acbe21c160d2200b4127e27cefc06d6f4e6bbedbfac07fc404156
4674,2079,2024-07-12,Click & Collect,838.38,Returned,75951736be4d78702ffae08494defb9afb3b4ac92b38cf26956ceec0c28e17cc
4675,2345,2024-06-03,Click & Collect,99.6,Pending,8ab289012ada43c0fc663930e182bdcd6d7982e46a53ada16739472dd2093852
4676,4036,2023-10-12,Express,847.33,Pending,e2c2cbe125e26020c666afd52db7a3cc43237030854e668b0179f51b9d67ffae
4677,4043,2025-01-04,Standard,487.22,Returned,ad755eaa87cb33b841fdcb8ba4e41ddc7c250e38cc8faec49c5093dbe71b99e7
4678,181,2023-08-31,Express,800.76,Shipped,eecc75f380fa323959eec138b3250701d5648066d38ef8c0d569c41d3994c097
4679,2788,2024-08-22,Express,798.31,Pending,7f7dc40b20331e17f1c0dec71f9e985900877ce0b771386169bd148c695e0865
4680,4322,2025-04-14,Click & Collect,562.32,Returned,0b995dcd3426e36ecc385037ef6d46a77733752124639df526c15457032d5832
4681,3422,2024-10-05,Express,49.93,Pending,7c30192517900848ee4c844d68dacebed6ca234e67b8672154bf8ec36acf935e
4682,241,2025-04-08,Click & Collect,394.16,Shipped,56448020b12cdc1670350e2a705eaa3eabc9cdacb595536ae444ec0a354fa073
4683,2370,2025-01-28,Click & Collect,446.48,Shipped,8da42ae14ed27bbd4e55e89219a0b64d3fded6756779c4c4dd9c50941345a434
4684,2335,2025-01-17,Click & Collect,49.65,Delivered,a6ef31d36fce11059940b844501cc978bc77bd337fed7cbcd8c551bc28559581
4685,1463,2024-04-11,Standard,278.08,Shipped,fc65757394ab45c8a511c235cf246172a06989b983ef76f899038668a0146a47
4686,1562,2024-09-08,Express,53.77,Delivered,bb4aabee0ac0aa45132276841b1a59d386cff1e52e66ce1081b3d34b3df9235b
4687,3002,2025-05-07,Click & Collect,391.34,Delivered,06d20b2e6b5ad8fead02a5e17b327976162eed6f9505244360d977a66ceba898
4688,4454,2025-01-23,Standard,530.01,Shipped,d1d8fa4ebac2153432cc88e077cbe3f5fc0ec185fce63a4d7dd325cc7ed47682
4689,1009,2024-08-22,Express,298.4,Delivered,b8480c02831a24a638cfdeacb518df857387300fcd2d6d27799491599f20bc15
4690,2282,2023-07-22,Express,237.16,Shipped,c96891647235ea155e86b2f976e2e657b3e94957c88bea3ee71013c0e3482f0d
4691,74,2024-11-11,Click & Collect,272.73,Delivered,c8d3c423e6b6cfc6d0168a899e5f930a4c2f78b9cfe9fbc77cbbef5da0c96640
4692,43,2024-12-09,Click & Collect,514.96,Delivered,0c4a3d2a3efc567a3bc6b7dbf4d39eda6ff6cbc0363b97766f9e8633166d0020
4693,2940,2024-08-28,Standard,502.8,Delivered,bb47db73e1b735b6103bfd3bf5486b4067e95c33452c40289ad26d7cf6224c7f
4694,718,2024-03-14,Standard,944.29,Delivered,aa089013e6719bd561af070dea1b98a59622645ce3dd64e061cd7fb2d249e103
4695,1055,2024-06-21,Click & Collect,936.78,Returned,7b0ba4425c601647e7f2937b4fb1ddcf2db4428aebfeed85af674e078d7e989a
4696,4192,2023-12-11,Express,644.81,Pending,629b2c85ee68e17c635f918d9646668204262b5e015260ea6632d5397e8dd38b
4697,845,2025-03-18,Standard,334.06,Returned,47f5e0d42201eea049890a8fb37a28c4d382b702ef97bf115ef5f951af9b9c4b
4698,3146,2023-12-27,Standard,627.22,Shipped,134bb04dd32608d8976af5c59d3929050bf518c9d5d91267b636f9e7498ef007
4699,1652,2023-12-04,Standard,468.37,Shipped,7876ad4f667f5582eda933aea633f704fac3cfece4f4ec2eedb96502a180397b
4700,3545,2023-07-08,Standard,571.15,Delivered,020200d96635d97d9fdd8ef468e69f1dbd7ac48dcc9314f34ea2f983d3e31f34
4701,1507,2023-10-06,Standard,806.27,Shipped,fb93e0fa7359dda15ce82997662efbd17cc2d01467f9a474024c9c8bf4940bf4
4702,2782,2024-01-21,Standard,244.64,Returned,e51214e67dd2f888ce34ee67b889c979f7d1b32be4aa84f800ee994618cf13df
4703,2342,2024-08-31,Standard,284.07,Delivered,cf407c56c4a2dcb8479be1585c36de9dc86b2a3fa1188aeec160a9c352a61bc6
4704,786,2023-08-30,Click & Collect,824.47,Returned,4ced9c5277bcdcf43089afbbc3b6b6fec944d820bddc54a02a8e20dc13ca56e0
4705,919,2024-02-25,Click & Collect,329.51,Pending,d8ddab6dc6b859479912ec36ba61afcb81042a785178363515290bb03506b252
4706,4901,2023-07-07,Standard,117.94,Returned,8324dad57478645b3957e261697b1d3e96e35854ee77c321d8f9a0cf52bb3552
4707,1569,2023-10-30,Express,278.35,Delivered,f871f121e84f30d0e78d6250c5530252f790fcae04f4c8c99aa48e44eb249d15
4708,630,2024-10-02,Standard,800.75,Pending,45aaeb14b038b16a8c11a33385496c8854d0c59e238dd7d50aed89acc40a64f2
4709,150,2024-03-09,Express,735.73,Pending,5d058b47989cbc4afeafd3173b721f44ed17ede1f430162558bb82105a5a420d
4710,3237,2024-05-20,Standard,868.03,Shipped,fdd6ccce4c64de0907eda51e7583f4ca87f1e8daaf4c4bfa7f3d5967d5605d45
4711,2751,2024-07-14,Express,821.17,Shipped,ced1fe36c31dcc586bb1d2b6dd6b2cbbbb4540224a7aa234b67098d245522dc6
4712,1378,2024-02-10,Express,896.98,Returned,ba88efcbd9783f3f0758fdf277bf616aff671b836d752d55d63a2d84bb7a720e
4713,416,2024-07-13,Express,719.32,Delivered,c531dc59e78084de6135c9c390764097b0bd11b92414eefd22de5234d2024642
4714,4397,2023-08-30,Express,537.13,Returned,ed6da42f1286258ecbee12f40502cadcde891d647edbf221e1566ff580b0bf54
4715,3708,2025-01-05,Express,878.41,Shipped,6ac70a3e6c8690d5f98cc4e19cc024bc325b29e3570205d97a5124a3a5ba4c17
4716,1466,2023-09-03,Standard,472.0,Shipped,f64d9658d81feb9d296bec647ec2bd3fde9a6e4ce111d1b07536e9031e9019b1
4717,3378,2023-05-27,Standard,351.56,Returned,69017b33984e2710b898c1225b072d909da9785de618922705a76f3a3b867e1d
4718,2719,2024-02-12,Click & Collect,966.28,Returned,b2492401dc8f97333285d7ba6c56e4c8f2ec864989a71ca32fb364b7104b969e
4719,4639,2024-04-08,Click & Collect,242.03,Shipped,50cb79463a00e65de6ad54939b479ece5a1ea1f047894c653a3d15a126d75f02
4720,1981,2023-11-01,Standard,832.69,Shipped,3beba851883ff8fb1089a94857e484abab93aa618ce5eb8298d8bf968e5998e1
4721,498,2024-04-20,Click & Collect,820.72,Pending,10edb80c754e12edf6423139ffcccd9cb9cd9cdf3c5aa73a176eb0f225eadb8f
4722,4162,2024-03-01,Click & Collect,115.38,Shipped,3e2fc667b927c5b949ae0cf1a9d3921ad3e0c72dd3498c1206237d2f849d53d3
4723,2534,2025-01-25,Click & Collect,153.87,Returned,1fbfb8a1646ac5d34cb57787eedadeea0d817981ca549fa665e384dfe9f6e4d0
4724,3723,2024-01-28,Standard,384.56,Shipped,e64a9f0d9b7d4e93babf7ef29c3bc66fa25dd7211ba2fbb3b4a880c6417dd12a
4725,3172,2025-05-06,Click & Collect,737.37,Shipped,6e0d4b22bb343f64486d1982bf9193824bdd1f6a4ea3dd7df266ef5251d1edab
4726,2268,2023-10-26,Standard,670.06,Pending,884bbf1e45a02a4e92b973b3ea68dda86634110890311e1d767f33d9c8b0e2b7
4727,1473,2025-04-16,Express,976.09,Pending,7aa2857f04c546894947d27064bf844d66d23798ebdcd8e3a855685de06cc6e2
4728,1109,2024-04-04,Express,923.11,Shipped,c06b6ebd7448da800e31107388c3d84c7f9beef8fae2cc32800484f7a036f4c9
4729,1827,2024-03-11,Standard,507.8,Delivered,16fd3187275c9e3cea9b42b9e3ff7aa3af5acacefd844637300e2deee9c8497d
4730,3817,2024-02-14,Express,78.74,Returned,b6e8c32576134d4f3570c51298ddca2ccce28a80d773994a42ba1ba1bcbfa623
4731,4316,2024-07-19,Standard,975.51,Pending,8b6aca3ab25c96cb93f3bf1b961ef3f52bf8288b1f3e728acf66191e207baa99
4732,246,2023-08-31,Standard,710.34,Shipped,a2932e20033c8f3487b34588c7410afeedc878948cd5d3ca7c8bd74d4de15d33
4733,3739,2024-03-04,Click & Collect,71.36,Returned,8741cb78ac7ba4f33696d8580caa239d51d29c29960486d12aa455f03fa7dfb5
4734,869,2024-10-29,Standard,871.62,Returned,445ac7252b3d0f01c19a54e039b7a985ceadd95415ec765c0e192f12236f83bf
4735,2751,2023-07-28,Click & Collect,121.1,Returned,2757432f97f3980058331e76a7bd3407fa07f4d6600624d94ac6ee7f1a9d3fc7
4736,2007,2023-09-09,Express,819.19,Shipped,67f276ad2a633dd22477562d85ca07c4069d0c061c7d8ba5f41e4e1e913232e9
4737,1687,2024-01-28,Click & Collect,304.32,Returned,27637deedf345b83af647c21972282755c3c6bdc60e20bf0d5940c6e55754edd
4738,4368,2024-01-20,Express,664.52,Returned,d95569a7fd136630c5c12722af133d6d94c2e03ec893033ff0acbabfd1f5c25f
4739,4213,2024-03-22,Standard,526.45,Shipped,b97388941a9ec7747af5126fe323344f12f18feffe8e069d2b2f0e6b6260c70d
4740,3486,2023-08-01,Express,504.43,Delivered,4515fb50f64dca8653dd480be374257b85982a1d987a5933614c5548517548b4
