ChannelID,ChannelType,ChannelName,Description,StartDate,EndDate,RowHash
4024,referral,Referral Campaign 41,Customer referral program,2023-02-11,2025-05-11,43c5949e0158b1dfd2f1f9d12313d5347fcc7318b776564860811167bbbce723
4025,billboard,Billboard Campaign 57,Outdoor billboard advertisements,2022-08-25,2025-05-11,db9ed87a510663b4ee11fa8e5d21ef8b4ab45a17e5772aa39f5e3a6540dd6f17
4026,billboard,Billboard Campaign 50,Outdoor billboard advertisements,2023-06-29,2025-05-11,b9f45e4d63efb8b2c1431ff8dabb43ada8f11f0920b8256108f85819234cae41
4027,referral,Referral Campaign 74,Customer referral program,2023-03-12,2025-05-11,867f5d369e4652af0a13d33a6b34eee5a0bccd1d03fc413ac9f8c23e167f18f9
4028,email,Email Campaign 3,Newsletter and promotional emails,2023-06-26,2025-05-11,b2ec63e84d7c6318af1b37e1e7f3b72d6908d0b5f2bb028c984863288af61974
4029,referral,Referral Campaign 7,Customer referral program,2022-12-28,2025-05-11,e076ba616f21b77478f6bd6629c6ead9a160122826197162f9de19c21f761f63
4030,social media,Social media Campaign 80,"Instagram, TikTok, and Facebook campaigns",2023-06-30,2025-05-11,bf949c95ed5cc861ff335f49607818d63a4035881386a0f401cb98282f9abcde
4031,vendor,Vendor Campaign 11,External vendor partnerships,2023-07-25,2025-05-11,ea06de7733de75791716d4cbc73c49a99979ece03b90f51ec2ada241d13e8dfe
4032,billboard,Billboard Campaign 6,Outdoor billboard advertisements,2023-06-23,2025-05-11,46b85b7eb48a93ef3f5f85174e67555756083ce3dd5301c524c654e9307e956c
4033,social media,Social media Campaign 59,"Instagram, TikTok, and Facebook campaigns",2024-03-04,2025-05-11,42b31af2024ead6aa55e6d73a6129ff29d7826f9187d6bef9eddc96943f5384f
4034,website,Website Campaign 12,Company official website banners,2022-07-26,2025-05-11,9b562274e909d17fe173b028ad565357786122805a14524481ca3c34c4d9d649
4035,billboard,Billboard Campaign 61,Outdoor billboard advertisements,2022-11-29,2025-05-11,e3d4990ba26647469525a810e884cbcec46280f93ee9b2c1e8f6f24175681893
4036,vendor,Vendor Campaign 81,External vendor partnerships,2022-10-14,2025-05-11,f56ede0fc227dee8fb8ab7b4fad32898efe3fb846658b11dc7338054d263b541
4037,website,Website Campaign 18,Company official website banners,2023-07-31,2025-05-11,ac0e6602251e9fb5a07b0f80550c857b219677ddfcf0242e92b5930a41977c04
4038,billboard,Billboard Campaign 86,Outdoor billboard advertisements,2022-07-02,2025-05-11,baa1cd136d22a95837d1823eae7b98625e1c85b2fddb2c3a8d813bf12c89a86a
4039,billboard,Billboard Campaign 52,Outdoor billboard advertisements,2024-03-30,2025-05-11,03a7cda9c1cd39730d54eedfa1fe249771bb8868576386156706064baae2f74a
4040,TV,Tv Campaign 50,National and local TV ads,2023-12-31,2025-05-11,dcdf26a54c11b8e4cea3b2d3bded530e620687f83241adc193e1a16cc777d450
4041,website,Website Campaign 43,Company official website banners,2023-12-09,2025-05-11,9b6c6d50d51b9719c0d1a7c3b4281c2be999aaafc5e79900d130b138e7564e77
4042,vendor,Vendor Campaign 89,External vendor partnerships,2024-01-12,2025-05-11,1eb7192ad0e5567b17294cf80b543adbaedc6f7b09ce2159f216d9647627e7b9
4043,billboard,Billboard Campaign 9,Outdoor billboard advertisements,2023-10-29,2025-05-11,3d3247ede185fb8c2a25175d3269243048f524e5569ea92c57fc6fea681aa000
4044,email,Email Campaign 44,Newsletter and promotional emails,2023-11-13,2025-05-11,9dc89777885a5aba32e22492d6c581cf38a12a4f5ba0fe902efd9c2fb2304113
4045,billboard,Billboard Campaign 56,Outdoor billboard advertisements,2022-11-28,2025-05-11,cb1520db0e99a6b9ba482c8f3ef2b95d6d09ca840ec5a435a36a88f83121878b
4046,email,Email Campaign 98,Newsletter and promotional emails,2023-07-03,2025-05-11,d8055279925373cbb6da16340655b3ea3dfd901377b2446bf85210d21bbab60a
4047,email,Email Campaign 35,Newsletter and promotional emails,2024-03-06,2025-05-11,e2d0783e40196a6658652df103d5c511cb962bc41ef0ca551f4dba53c5fbaf34
4048,TV,Tv Campaign 59,National and local TV ads,2022-07-21,2025-05-11,4251a868da20c7f8170f257363567d9ec88f935a42ca60dd69461ed4cd99c5cf
4049,social media,Social media Campaign 37,"Instagram, TikTok, and Facebook campaigns",2022-12-24,2025-05-11,b046e3b9a3249f317531a268a75470a8e47e893a5a5f8cba1e15a7e73b79583c
4050,vendor,Vendor Campaign 45,External vendor partnerships,2022-11-03,2025-05-11,c8f52dc58bd580cd905ab6c11b173326df994719dc44d7fbab802a12c152ea8f
4051,TV,Tv Campaign 92,National and local TV ads,2024-05-02,2025-05-11,83d47c35890675611c71c524a4fb2122048363798875dba01c2da5020271efd3
4052,TV,Tv Campaign 3,National and local TV ads,2023-08-12,2025-05-11,ac304927f673c12f30cf4ae11b41e04186a1839ed92ec4c3a391405885eb9fa5
4053,social media,Social media Campaign 49,"Instagram, TikTok, and Facebook campaigns",2024-03-23,2025-05-11,99c289cc04631d2ac080265ba993013d7363064d3662273d63489c2000502a6d
4054,billboard,Billboard Campaign 62,Outdoor billboard advertisements,2022-10-30,2025-05-11,42e84b6b4db7185aadd5c7d131b994735b6e0fb5f303e2afe75fdd4b42f8b7bc
4055,social media,Social media Campaign 42,"Instagram, TikTok, and Facebook campaigns",2022-09-04,2025-05-11,448c536af1d30fb452986261d360ef2b469447425eeae9b05076b78ac5f794b9
4056,vendor,Vendor Campaign 81,External vendor partnerships,2024-01-19,2025-05-11,a12a1adeffb00354e74894a61c26d6c119239082615e9c8d7d17e376503c27e8
4057,referral,Referral Campaign 42,Customer referral program,2022-07-23,2025-05-11,ce08a2c059931c4788b60b455888d566b92ae8effae7ea3ef684e11cc2bce066
4058,billboard,Billboard Campaign 47,Outdoor billboard advertisements,2024-04-05,2025-05-11,b41903e6f8fce3865f72e101ecbda6db714ca511ee0a97f3fc2f2c8cc03683b2
4059,email,Email Campaign 17,Newsletter and promotional emails,2023-08-21,2025-05-11,37af565b4959f8c6a39a8cab8a7a9ad91378a5a62bb6c650caf6217bfbf072ee
4060,website,Website Campaign 87,Company official website banners,2024-03-24,2025-05-11,98efd50ee442f8f9a2839cfbf8b1b1cbc8eede2190a729538301b0ed50e40df2
4061,email,Email Campaign 12,Newsletter and promotional emails,2023-09-05,2025-05-11,852f7fa35214da9916ad94eca8f3e951917ef0c2cb14f188a5eb73039b99d332
4062,billboard,Billboard Campaign 49,Outdoor billboard advertisements,2022-12-14,2025-05-11,f598749ba0e820f2f9fcdc8a7d4e5b5aa62e10770ca6df8f3c190d289115788d
4063,referral,Referral Campaign 40,Customer referral program,2023-04-30,2025-05-11,100d71ddf106fb99d978a8d6e307a950737c4bbaa2dbdc8fa9d7574e91dbd622
4064,email,Email Campaign 52,Newsletter and promotional emails,2023-08-30,2025-05-11,d30f7b27809ce89352eb4668d0e9823e5d6fe02fbbbfd350b60a74d258bfe3e8
4065,store,Store Campaign 40,In-store promotions and flyers,2023-10-02,2025-05-11,634cf1735ba364b926037c29b20f71dd75412c66fa171d2317c81612cba4ec21
4066,store,Store Campaign 78,In-store promotions and flyers,2023-04-13,2025-05-11,49e185c47a29fae212a8f9a83096c1ba6c80d825a24c8f32bb9cffd215fe7bee
4067,social media,Social media Campaign 4,"Instagram, TikTok, and Facebook campaigns",2023-07-24,2025-05-11,a006c35cfc8d58d78ccc6511d577c5b85570371e35a989432ae9be378f1f3c51
4068,store,Store Campaign 6,In-store promotions and flyers,2022-08-18,2025-05-11,4b4a81b6ff7363b1642717fac3bd087c9025ab79dc9816a5dadeabc61ec45f0d
4069,TV,Tv Campaign 48,National and local TV ads,2023-12-04,2025-05-11,94aca29ee783de2cbce9ec221d9a88404b502fde07d0e0d1f095f229f3db4384
4070,TV,Tv Campaign 63,National and local TV ads,2022-11-26,2025-05-11,cf8f0cf214fddb96c508fee0bfeebf0f54307f70445ac2b6800a4bbe0935192b
4071,billboard,Billboard Campaign 82,Outdoor billboard advertisements,2023-02-01,2025-05-11,7f6fee2803a25cb075379e4a402c68b369cf019dec71ce2f50b854521d5d0559
4072,billboard,Billboard Campaign 52,Outdoor billboard advertisements,2023-05-19,2025-05-11,188bf2ea5eba409cbbac7dda089c33c0ac1c5effea199266953896803c1e57c0
4073,website,Website Campaign 82,Company official website banners,2022-07-28,2025-05-11,b0762a7127884992a4b642b7770550f8afd14848f4c272f1c3ffa41a028a41aa
4074,email,Email Campaign 73,Newsletter and promotional emails,2022-08-21,2025-05-11,4d2631de41bf6b6aa0cf914114066b84b97312eb3e690fa88d727935820ad861
4075,billboard,Billboard Campaign 14,Outdoor billboard advertisements,2022-06-08,2025-05-11,748665f6b09eac6e21a437923bfd7199a3b15b65a8503201a7ca07f2aec3752e
4076,store,Store Campaign 50,In-store promotions and flyers,2022-12-18,2025-05-11,832fcdab82b0a99480d0d7776c9654aa4455c8d62aedf9ccd5f7183f3a42b3c1
4077,referral,Referral Campaign 29,Customer referral program,2023-09-27,2025-05-11,2cc7c482a42f508ad8d992800dd6e1208f4df17dcab72166e0858f9404ce4d27
4078,TV,Tv Campaign 44,National and local TV ads,2023-06-18,2025-05-11,772fbe6a5053b96b51d107bbcbb1bfd60f382c2ac9f490e0969ccd5de0889736
4079,store,Store Campaign 30,In-store promotions and flyers,2023-07-06,2025-05-11,5c912d52c4679e5bdd833a58046a7c4488c4623c612e69ae6d8fad070c103282
4080,referral,Referral Campaign 21,Customer referral program,2024-03-25,2025-05-11,cc1253c8f66e581064803855cee2b81eb2268748a22c2a7a98ae5851641ac5c3
4081,email,Email Campaign 49,Newsletter and promotional emails,2023-08-11,2025-05-11,b1ca5eafa8f7517a9b235a15e8884f4a9644133f239f76b3f3be801e7fdbc375
4082,email,Email Campaign 76,Newsletter and promotional emails,2023-09-28,2025-05-11,5bebfd542bdeb68c3db6685481cd743ba3621b784403d1501fe8e398dee79984
4083,TV,Tv Campaign 59,National and local TV ads,2024-03-19,2025-05-11,f50300ff8ee68604094aa44ae79018c9195b5997873c99bdb76f8826b6af6181
4084,store,Store Campaign 91,In-store promotions and flyers,2022-11-27,2025-05-11,0919eeb098c38292e18dd73de488b0359963cedfe92f6af367822842e89b4de9
4085,billboard,Billboard Campaign 81,Outdoor billboard advertisements,2023-02-10,2025-05-11,c4da3982fdaa41073f68b23118fc77ab66edd00d61d6149e4468e89c59385487
4086,social media,Social media Campaign 43,"Instagram, TikTok, and Facebook campaigns",2022-11-06,2025-05-11,0f359e04a003925a924f0e4191ab7a8b75acafc115162e18e1abec9054b5fd7f
4087,vendor,Vendor Campaign 42,External vendor partnerships,2022-11-15,2025-05-11,7b3cc7469a75cb6cd0587a144fbccb4d8b6a8a1bdb70321f2875827dd05045ec
4088,email,Email Campaign 67,Newsletter and promotional emails,2023-10-25,2025-05-11,8e5058368e4769c12395190960ea2f8bcde47307ea48b54cf92a132ef249b9b6
4089,billboard,Billboard Campaign 21,Outdoor billboard advertisements,2022-06-03,2025-05-11,19ad2458d35c144c8ae5f1d986bf9c8c1d8b203f4633388b27b3d8921923a9a3
4090,social media,Social media Campaign 37,"Instagram, TikTok, and Facebook campaigns",2022-05-26,2025-05-11,5481957ad1b48c0654742bdf3d66c7c72dd75989fd249409affc6382f0f76d70
4091,store,Store Campaign 12,In-store promotions and flyers,2023-05-24,2025-05-11,a747468c4d07b46944ee2666ea0efa9a7117559913eb58ac3b51b43dd3a5d50f
4092,email,Email Campaign 64,Newsletter and promotional emails,2023-08-26,2025-05-11,47268ce09b043162d8273952d01c970c28f9a2d9cd43a9c8760edc81d4214c62
4093,vendor,Vendor Campaign 99,External vendor partnerships,2023-08-20,2025-05-11,1c7b16af8a49ff502d3254ed8907c536337ee80420a404fac38e9c044b5b4b82
4094,TV,Tv Campaign 94,National and local TV ads,2022-10-11,2025-05-11,8a37ce14357fd74b7dbfb5459f70116281cf35bc9fc34df29ca9d5f9c5e9593f
4095,social media,Social media Campaign 13,"Instagram, TikTok, and Facebook campaigns",2022-06-16,2025-05-11,f6e03bb62582d095f08efba388f71691dc00ae2e1d28869451173dab536232ad
4096,store,Store Campaign 92,In-store promotions and flyers,2023-05-10,2025-05-11,b41306435cd13443b3adfcf93c73f1fcc56937d4c4215e6305873895539e8b69
4097,email,Email Campaign 46,Newsletter and promotional emails,2023-11-22,2025-05-11,2000f0ec883e2768dde16eb5ff417de277e2d2120b8c5e571552f61091e6adc2
4098,vendor,Vendor Campaign 85,External vendor partnerships,2023-01-04,2025-05-11,af9856e6ed9e3bfd6e38a406e5495698267c7442facb7eeba4f100eb46d75687
4099,store,Store Campaign 21,In-store promotions and flyers,2022-06-27,2025-05-11,201646ca9d66062556dfea5ff243bdc8b53a0abab94f8b82d63c053c0f2aea6a
4100,website,Website Campaign 72,Company official website banners,2024-03-28,2025-05-11,7e02c267737f2f41c721c7f251819790a8e1efbc159a15fc9908bac759c1ac12
4101,vendor,Vendor Campaign 21,External vendor partnerships,2024-04-19,2025-05-11,8beda424dd2c49936b3bccf8d599392627d53a3ce1130ab10a4ee0c19523be99
4102,vendor,Vendor Campaign 94,External vendor partnerships,2024-05-04,2025-05-11,37005e05e870426371382265c8b4f7e8dedce0ac86d8368b73323d4df62168ed
4103,TV,Tv Campaign 71,National and local TV ads,2024-01-30,2025-05-11,f8b9545dfe7bba56632ada0e952b52cbf5ea29aecbfb586595700106f6a77c64
4104,vendor,Vendor Campaign 33,External vendor partnerships,2023-10-05,2025-05-11,189d285431f75be84a8f733a09615ad892d7f705628472d3401f610067aa61d1
4105,billboard,Billboard Campaign 69,Outdoor billboard advertisements,2022-05-22,2025-05-11,4a457d58580bd8cf536ce670f273a45da6162f5a01d90573b1439c44323e59fa
4106,social media,Social media Campaign 16,"Instagram, TikTok, and Facebook campaigns",2023-02-10,2025-05-11,6d396612ae8adcdba05cd87b9f19db89ca33d59d913785df2b5c9e88e23f6f23
4107,vendor,Vendor Campaign 35,External vendor partnerships,2023-09-04,2025-05-11,a41faf390feaa1dfd008f96eb6a9649495c1d8108e8fafab9836f127e518e187
4108,email,Email Campaign 45,Newsletter and promotional emails,2023-06-10,2025-05-11,52cf011a80cadc4a3f54e1b0994d9b35e90f86efa510d176c99ae8718af821bd
4109,website,Website Campaign 91,Company official website banners,2023-10-06,2025-05-11,064535f5622ffce9ff24233a5f9c114aba43144a4ca008c2b7cda08d16926b58
4110,website,Website Campaign 56,Company official website banners,2023-08-07,2025-05-11,66fa5196bda2f0c25b9d803fb4b7e4e6243a7558874a4e114f5f30a047e89a83
4111,TV,Tv Campaign 58,National and local TV ads,2023-11-22,2025-05-11,fc331b0c1df7988c3ab08117d297ebee9505c90314316f72167301810aa5bd3b
4112,vendor,Vendor Campaign 13,External vendor partnerships,2022-11-18,2025-05-11,1383710cab11f08c761b0f45e789100322bb343c8ed4c896f2847275a9940f16
4113,social media,Social media Campaign 78,"Instagram, TikTok, and Facebook campaigns",2023-03-24,2025-05-11,1986e6afbc1eba9db9c287a8eedfcb00f31369e16e1320a622ef86be9dfed557
4114,social media,Social media Campaign 86,"Instagram, TikTok, and Facebook campaigns",2022-06-01,2025-05-11,5142d36d5a21b2751d34db8b592b8b4857de3fecf611a0db492981a23b212ac4
4115,vendor,Vendor Campaign 66,External vendor partnerships,2023-03-25,2025-05-11,86f51691b7442fb4a27a9a3bd451fee725da60812eac6a93239db57c734c7cd1
4116,billboard,Billboard Campaign 72,Outdoor billboard advertisements,2023-03-03,2025-05-11,87813cfc739e6fcb50c8dd79a58edb1d0abdf489084fd7c29d10f89315013b14
4117,referral,Referral Campaign 20,Customer referral program,2022-10-29,2025-05-11,ec9adf7448608e9f95e2865680ee29a7a4def4d1bf3024a22069f0e8c38ef59f
4118,website,Website Campaign 94,Company official website banners,2023-02-08,2025-05-11,05a70c06f02cc2281d6e81f3410265242262c796fac37a28680696372c41ddfb
4119,referral,Referral Campaign 89,Customer referral program,2023-10-04,2025-05-11,7cc12d9d667adbb5bb2dcc7ec73a4ef8e7e0128e5843ace84935f85b0c4b46dd
4120,vendor,Vendor Campaign 87,External vendor partnerships,2022-10-03,2025-05-11,f20bc26feed107c6b8f9c52165aef434fa5d865431dec919a541263e34c289fa
4121,referral,Referral Campaign 87,Customer referral program,2022-08-23,2025-05-11,731db7b02e43513244335ca1ca793971c641661de26206881b57fea4fd476e67
4122,website,Website Campaign 66,Company official website banners,2023-12-10,2025-05-11,35359e6c2fcfc8f34cc2831730c6028895a9066bc1a63d65e098de9ac29d4d30
4123,social media,Social media Campaign 36,"Instagram, TikTok, and Facebook campaigns",2022-09-01,2025-05-11,4983be81a034dc777741985029aa8b625c4820e0260345f5c8e8c98175d89341
4124,social media,Social media Campaign 90,"Instagram, TikTok, and Facebook campaigns",2023-06-09,2025-05-11,b2af0512a7f0348897e4d53339b647eda1f26451dce2bb1c871b0680fde12b8e
4125,vendor,Vendor Campaign 79,External vendor partnerships,2023-07-16,2025-05-11,d00fb0c69f4ca1e8dc0c7d4f3e7d6f0ecbffcc2ad71350a5480d4db9f49d79cf
4126,TV,Tv Campaign 25,National and local TV ads,2022-12-15,2025-05-11,045660edc3ec3284890fc3321f5a272ffd517b12514178f9307cd6759e8bbcb0
4127,vendor,Vendor Campaign 56,External vendor partnerships,2023-05-22,2025-05-11,67d91e1791111fdf52ce6360031021049f23b6fbb5c7b76e48191c483c12c8cf
4128,website,Website Campaign 94,Company official website banners,2022-07-11,2025-05-11,2c2451597bef48eb114c47e438d6a397c87008854b78fa698cd3a8ea8b603726
4129,store,Store Campaign 86,In-store promotions and flyers,2024-01-18,2025-05-11,d7ea55c36feb2fef86960e6019e2134b5f353ff70faf29760b0923c160aa4882
4130,referral,Referral Campaign 95,Customer referral program,2024-05-09,2025-05-11,61560e01f66e8fddcbe03684897a4530c8d45e827b24fe942d659deff0643d06
4131,vendor,Vendor Campaign 57,External vendor partnerships,2023-10-02,2025-05-11,daeea0471068366490025c9ac20d1f3dd55ab9b2cc1e873d0ea97541a7771bf6
4132,referral,Referral Campaign 82,Customer referral program,2024-02-21,2025-05-11,be8f7dc4483c06b6bbe35687354de457c861b4ae618c39d7adb3cec04ee78201
4133,store,Store Campaign 6,In-store promotions and flyers,2022-09-17,2025-05-11,c64164755e6a7211ab58c58f94a2392712211ce9c5ba072201e69881d25b9739
4134,referral,Referral Campaign 97,Customer referral program,2023-07-06,2025-05-11,22b92754c5cee90f7fd935788ca37f65f4a6c747cee11902e327accab4e1be58
4135,TV,Tv Campaign 11,National and local TV ads,2023-11-01,2025-05-11,d86a75697162d5c93fead412676cc0efac78b6635059d9496761d4c1c065abf0
4136,website,Website Campaign 76,Company official website banners,2023-10-25,2025-05-11,60b722216668cedc07542ffe65e4bc72e45ef460ed92eb778375dac62508a174
4137,website,Website Campaign 91,Company official website banners,2023-07-30,2025-05-11,5ebac7e1eba803022bd9050650aa96e1234cff61073b39b11bc8c7bf98c54ae1
4138,vendor,Vendor Campaign 84,External vendor partnerships,2023-07-19,2025-05-11,865b455a85ad79d51b5b37ac03aeeabdafa2449d1a67e05868b5cabb9daa4a52
4139,email,Email Campaign 53,Newsletter and promotional emails,2023-11-07,2025-05-11,bec975940f11180af8a38e313a42cff76038088875718a01d759c32e68346d31
4140,referral,Referral Campaign 66,Customer referral program,2024-05-06,2025-05-11,970026ef75604a75c48286cf09e597213626a2cef9941501d9dd6ca7b6f4bf62
4141,billboard,Billboard Campaign 47,Outdoor billboard advertisements,2022-05-15,2025-05-11,3b812ff332d321395fd771629850ffba8ff7729cebcdb6e17f3f30ef9a7d6f6a
4142,billboard,Billboard Campaign 31,Outdoor billboard advertisements,2024-04-13,2025-05-11,45fd63a268b81f31b072cf5e01b069eb5a9b8c406df99bfca1c2e98bf77695da
4143,TV,Tv Campaign 68,National and local TV ads,2022-07-03,2025-05-11,b56013f4c7f6fe3490de113147067d80be0c7f5597f4e412072d9ab73c390e26
4144,email,Email Campaign 15,Newsletter and promotional emails,2023-04-06,2025-05-11,be7eb721bd48002881f12b086be6cb8f1156346432648213d0afebd3b72fe92d
4145,website,Website Campaign 100,Company official website banners,2024-01-13,2025-05-11,ff058057c2ff56ba69c1791fb974846069b4563e237e587609813ceb4201d98a
4146,social media,Social media Campaign 79,"Instagram, TikTok, and Facebook campaigns",2023-02-09,2025-05-11,b31da8153e3fcd466df2448419c048804f22e5d38657ccb0f341cbaff359c810
4147,email,Email Campaign 17,Newsletter and promotional emails,2022-12-31,2025-05-11,0e5f2ada041f890612e0e28dc20b3487f246fb013d8dcdf3c2aa1a028dd5dedb
4148,referral,Referral Campaign 10,Customer referral program,2022-09-12,2025-05-11,549f22c14dcd3d98eb427725c284059b71e8e285cc19a505971735d41e6b31bd
4149,vendor,Vendor Campaign 36,External vendor partnerships,2022-10-01,2025-05-11,5cd5f527d2183135145e2acf524534e5642a752534338c48a341a4c2c97f6aca
4150,vendor,Vendor Campaign 19,External vendor partnerships,2023-11-28,2025-05-11,88edaab0b300324770cdc3aa601fddcd7f337c57f20c9422ee9cfd71a3823be5
4151,store,Store Campaign 59,In-store promotions and flyers,2024-01-28,2025-05-11,f63c136171f790b8676d2b0ee9253b99a082304bf738c8ef265fff4ffc523c92
4152,email,Email Campaign 75,Newsletter and promotional emails,2022-06-03,2025-05-11,b12b3ea54f4fe83dbb5d99d21e01ac6cc8c8564aae55ea3bf2029570b0752d9f
4153,vendor,Vendor Campaign 84,External vendor partnerships,2022-08-20,2025-05-11,7032b82a77cf33c2aa41b17676b7e8321ac8b361f9fee2a8e7b733e5344137bc
4154,store,Store Campaign 25,In-store promotions and flyers,2022-07-14,2025-05-11,142416ae056272323d0bca47c1885bcc8ae91915a033a1c2cba122d36785f50c
