InventoryID,ProductID,StoreID,QuantityAvailable,LastRestockDate,ReorderLevel,RowHash
3881,329,137,101,2025-05-11,37,dcb1156306f702c106ea2d87930c135bf126868035dc9585622d1ed07de2fdc5
3882,4533,1787,72,2025-05-11,14,7940b8aaf70ab798c7c100262887270dbb6b0d5eec76b9d20229d1cc72f43dca
3883,3062,1332,375,2025-05-11,26,383f484abf4e3299db3a77fff2d82bd78c137908a6ac59426c38c6b5488357d9
3884,3067,1395,466,2025-05-11,9,4d9ecdabab04b70deaa61313c1498c3ef7fe50c54a599983638425fe6d467e9c
3885,4029,2726,326,2025-05-11,22,569175a1ebf927727597ca2de61719c8606d8e18ce1b7f4786d3fa4159fc0e1f
3886,1828,1569,373,2025-05-11,24,ced40abbed21227f6331a51fec29be69096e9ff304ca9ff66dc58ebcc9d548b3
3887,940,106,56,2025-05-11,23,b1e155f8c4f4f19f4824602a451a017de89a6e4c4eaab31791b75bce2011d786
3888,2950,3843,394,2025-05-11,33,c00e451b8c8ddfa7211b1ac0cffe4374c53cd8f2be314391b585bcd2c818e277
3889,365,3289,442,2025-05-11,23,4a901295288ca1f5d1b107e7ff421c6a0843bb4cff86d6c4ad61f2aeb55464ca
3890,2508,291,453,2025-05-11,41,23782a8009e09cc1bc42367ae3840dc72c6dea59ff40cad77d743193942c5337
3891,2690,1994,384,2025-05-11,17,391a2953bbf7370b0bdae6eb5c5a5658924e1502eb4fc6516a1c7dcd95982cd0
3892,4201,3376,425,2025-05-11,28,b1976b2e84003e3ee2afdc6e75ba38833e524971893af3c1baefbfeb565ff853
3893,3959,1591,236,2025-05-11,13,7fd65965c93d25b9e24c851a2114b2673556e5561675991385d9a594d7ed582e
3894,4475,4334,16,2025-05-11,20,436b76b0b4517fb03a0088af2a0dfb64f8aa9e4928ee2e7c1d4cce7188a1b58a
3895,487,1973,339,2025-05-11,14,d1976a5fe3470a7c090de702ca4fa76cc498784dc482ca7e6fcc711118174cd0
3896,2044,1013,115,2025-05-11,45,e990ac0423d626d10f4860bf9dd5e9feec5ead12e00838d9e344f948e226380f
3897,100,3232,90,2025-05-11,33,a20ef5b76184cff72570bbd9fc1b17a537030c383b552346ba33160320b03b7b
3898,1958,85,268,2025-05-11,16,cf0e81886c67365226e52cc0ed19cc74f039173ddfdc4dc13ff337f800e721d6
3899,2049,4500,307,2025-05-11,37,7dc9e790111704678086aaf2054a8f522d8833650c2369ed7a804caf62719499
3900,2361,3894,444,2025-05-11,11,b216c394ea40c5a5620ffcdcb300d0688e8fff92e9128522fcb1ee495b1819fa
3901,2529,2396,394,2025-05-11,28,e407172d2320f9b986b74413c99234f2fdd52e74a4bdc71199e16131a0d66702
3902,1457,232,356,2025-05-11,6,f01426cb5b7fd45f3fa0dcfe3f1edf6b0ea80034be956ac37c44c66808f7a3a5
3903,4976,1185,137,2025-05-11,33,646c241d18ba3af82306cd9417d08d86eb4319d447ba52bff1be3c5b8a6c0c0e
3904,4409,2900,176,2025-05-11,8,647c0427cc8e3fdfcd7e58d08bd76599b780eeafd5559b49912dc3b36aec7857
3905,1892,1578,391,2025-05-11,27,24d0a38b2992b2b9b11eb47714ea3acd186df0e7da101b1ceeb810b521989e21
3906,4770,4519,207,2025-05-11,18,11b3284d060fed88f7a88b58c6bc9dd83947016a87933ede9db29d6af564ae91
3907,2580,240,426,2025-05-11,23,0c63f57ada633138a81c14b2a242fbd81bc01564f5b2de5ab01fd7ad0d99069c
3908,4298,1969,497,2025-05-11,50,7279c36c0001b711f8d2eb9ea4c54c6b34b9e238a7f635da4c4c010b2e512020
3909,2539,4019,144,2025-05-11,49,52971ab55b7a9249f62118186b6749799fea2b03a416e6e21c564a97a68609b1
3910,1379,2297,89,2025-05-11,35,edef55591bdac04a6fa52bff0740530ee6bfe3a9b07380ba142cd955afd522a7
3911,660,3673,396,2025-05-11,35,6d17516b8f1bef2916cc30c32b2a2233bbcd1a5bb5b9f07dfc8c3f85f1206e91
3912,3919,2733,186,2025-05-11,12,b3b9080db6468ede9f0b89b8612dc3e46a1cdbfa8edc03d2cd4b9dd75279cb4a
3913,4721,1289,391,2025-05-11,15,fb5d5d269191048c34f333ab126e200f785cf867ea39a5a5e49dde654ec4d721
3914,4539,1558,76,2025-05-11,43,1843d1962da95f079a1a71ea63cfea4aee81dd0ddd765de2740f029a08eb5f72
3915,2440,4219,357,2025-05-11,50,c7aa49ec1dc649a8b513b8f39058e9d1652fe7698f0d57a3e5e8108f62ecb102
3916,1589,1536,364,2025-05-11,14,b6332bbace036491b0741b858ff18250705fd377be142d89cfe9920b8f636c34
3917,2141,2792,462,2025-05-11,10,2c1587ce328afae984767141d09b3c16746912fd91beed40a9dea6352f6659d2
3918,2498,3117,156,2025-05-11,38,e032cc309106523e6bc804502a358d3cc5948668d5c3e55444495f69f0a68702
3919,3210,1945,206,2025-05-11,50,07ab13878f8618b6cdf30df316027225f572cfbe1eea7d6e1fb1a1feacae41cd
3920,2968,4199,487,2025-05-11,13,4ae80c2dadc9b78995aef1eb90f8a99174c5db04061406edca6c9876d242081f
3921,1393,4121,297,2025-05-11,46,9be63a16fff82f8c5848d153e98f4a4f1b202e93e503c0fa9de04f93772c797e
3922,66,3223,386,2025-05-11,21,22ee4944baa7205bd87e49df31f47a0dcba40d7d37646b2101b3b6a9d0d672a9
3923,1346,3302,280,2025-05-11,40,510474a6da7a73fa3e7e1d72c0fb446a3cf25b9def2ea93eb8f8176eb6666e52
3924,245,2575,194,2025-05-11,12,593dc2de4aa45897830e71ec5051aa94b6266ef0553316a75bc2f582d4be12dd
3925,580,3352,418,2025-05-11,16,4a2e8cb7c145b7dcbef5e6961049cd7812f8fbed6dee77e7b14b4be1339559ca
3926,1904,1585,129,2025-05-11,11,309f2d2f71a1bd371b7725003291d3e1ddd9f65fd3903f96ebeb300a32156b4e
3927,3368,1840,197,2025-05-11,35,30d538f48fc61a1c38427a43ea6cde01062179dc20d935339348bb9fab2c9ade
3928,1305,2588,22,2025-05-11,7,330b3edfc4d59356d871dc4dd10fd629a4de2f7e4cac10bdc0186237b9a7782a
3929,4625,4015,300,2025-05-11,12,dd5629a077e1d8423c2b3002a209ba1998ec4f7669b9386e739680f2710c6cc1
3930,2122,1439,424,2025-05-11,8,20635c63bae38b35f6eae7e937004048736d851996d5f09664e6b1a52d62f040
3931,2807,2110,396,2025-05-11,38,10c49cd3f02ec5df52d10b6eb779b56f8dece3b5ccfd0a3c6722e4dcfbbae20e
3932,3281,837,498,2025-05-11,11,878cf8c7e4becac608b9c213959e49869ad1efd3f091dba9f68a50a974cdbc25
3933,3704,2739,68,2025-05-11,44,73ee2ad69e91a1727ac55794ddcea85b9b4b5c23fdc022165f715a80d293edf1
3934,4096,2694,278,2025-05-11,13,2fdcccc096783f206e4c4196f1354b4180ad3bb4fec167600fabfad519d4b368
3935,3607,4727,344,2025-05-11,36,46d9a13066cd05483106413f99d2ee881a635fa64d456b1ca01e320520613639
3936,4068,1634,157,2025-05-11,36,491a40b48725af0adca7fca11a86bd5beb1cdd2fed75e147d582bfe0ed7b204d
3937,1818,1486,334,2025-05-11,24,5d6cf4595ec9c588b5bf01ee8535958e3088185716f9dde68f8f815f9535c230
3938,1746,2450,301,2025-05-11,43,865cb6e8288ae00e07e02bfcde464e1b151b00ca15f02e8e1a3af3bdf18cbc67
3939,1951,4735,441,2025-05-11,15,cfc3e6ed0a0fe2452e65527f0bd691eba41860fa8ceb624c322956aa4ebe7fb8
3940,2203,3845,13,2025-05-11,7,36a79a4ed26ce9f72455aa57e47657521a33c6a0c806f01a694677e6f8f40c32
3941,810,4769,314,2025-05-11,42,1eba7b443a2bd07a4b2efca1fdc9cb241d558807d420f793c166f9a3794101c8
3942,1729,2799,62,2025-05-11,33,99316189383f056bfeb8154df519d35e448e349744f70d1980f805670a880759
3943,1839,4207,130,2025-05-11,47,04fb6843dc5f815cb42c317f98f81335b6fdcc384a9826f6a0ac83196aeeb30b
3944,484,4701,25,2025-05-11,41,711847bfd3a79cdeed315c06e671657f53e2bc4fbe75adf66087dc0268b0431a
3945,505,4441,371,2025-05-11,37,c8fd999873a0106621a0954d47ecb5792be86bc9f99913366f8fb0178277d856
3946,1520,841,144,2025-05-11,30,85b41f3aef8aabdf43cde178c46deddc365f4b9cea56e96dc9bff985c9ee1783
3947,3980,1474,109,2025-05-11,26,da4341c3663acd5007a20766cf9a7a932261ad498556f6802c8ad16765683e6f
3948,2245,2217,44,2025-05-11,45,428b203373c9335b34211be690bc23618baa475049fa9405e2c22cc7b805e014
3949,2767,669,309,2025-05-11,11,573fdeb3073ef6e5e89102f74a60c219beeb45c6b0ea271d3e91726eff764164
3950,3574,2840,74,2025-05-11,8,628f023d72b400d1adc476d13243dfdc663606a08591c27d23b80bb0171561d5
3951,1272,1151,12,2025-05-11,40,7706dbd3951429d8049ed7b5fd448ef3630988a7cfdb24ec6a94a455b2c5bb99
3952,1936,3794,108,2025-05-11,41,c2225cd4bd63eaa1697e1b9df147001178c8d92003760baf3e57633b93fa6cd5
3953,4358,3860,131,2025-05-11,36,e3eaadf1c07ea7e63a3fb1549ccfbcd318694051994d7d1e83e27617d2a42109
3954,449,4280,73,2025-05-11,9,87f378058603339cb7b8cdc5212499254087f243d2551d5d3dc754d939fd0f91
3955,4185,1435,439,2025-05-11,24,b1a4cf1289e73cfd95bb519f84cff9fc0283da9b1ba58f32003d6430796ef24f
3956,3596,608,262,2025-05-11,48,d236c4e9e2e306cf5c2618d45cd7256b0256837996447e10a9db3fd2cd8134e1
3957,2453,1941,18,2025-05-11,41,8ccc6c0cf7736bc27b7b666b4726d22910f39b528d1a63d32b99859f188765cb
3958,3576,2563,484,2025-05-11,28,3f7108ac979bfee1e1cb3fe3010d360c9132d7127385e5a39303afb0c7b771dc
3959,4011,4029,494,2025-05-11,13,5de2dc2b1159773bfc02047885279fc7fb11f96996227eea916c21199712b505
3960,1943,3387,461,2025-05-11,36,98c4dfced1fa76ed2f16233fcc420fdf073eae12c29b8c20a8226f57c9da41b8
3961,3823,3210,237,2025-05-11,15,764a0824e214f0b93f12d94759378055f5084f33211b0f8df76be0b512fce994
3962,406,410,42,2025-05-11,41,e67e2954dd7780d2c14c046691bf4c9b1dc3b1ae35669f616443571e54f0a53d
3963,2482,2274,40,2025-05-11,27,b5de1a526dd44f454cfbc771aa58b3a940f3f495ae836723d223610329bc7ed9
3964,3774,4866,93,2025-05-11,41,7e00553fd72f2ac88d2f99f7dc222e74f1cd298508f55f5a4a299bbd735ef8c8
3965,3411,4712,392,2025-05-11,12,11228f8dc6cb6ae6d5ea710a67d476f96e0378447c211e9c28cebed28e95a05f
3966,4926,4313,245,2025-05-11,48,b47c22a2419c7358df686069dd9144f5c19d3f82b4b6934f17d9a31abaa97e5d
3967,4522,118,323,2025-05-11,40,c1dce87381234e9cb6103bdce00e5523f10eadea4e4bc251b627f165049e3fb2
3968,4839,2812,297,2025-05-11,48,5b6b52c3bdae78f6fcbc6f03fd918661617781eae7052e2a7e9005189caeaf21
3969,1330,2669,156,2025-05-11,33,45746a2344284e60b1e12e9c8e584c8dcc6cf66ef4898cb8e7d65e4d563274f3
3970,207,4021,267,2025-05-11,47,006f277f56d3b60c1f91d271dcc18933ea247ef0fd05f32b3102c97963ac54fe
3971,1709,3944,462,2025-05-11,20,8b82f48ed2a6d9890ceb4d2cbf8fe87899f7926aa0d32eb3d2599174ad9427b3
3972,138,1896,427,2025-05-11,16,e12d8b0739b1eb668f9d870c6611f8918bf9df2adbfa35ab4865d126ef364451
3973,2070,2100,241,2025-05-11,9,6832d351bf7f8dacc4fe3630697348cdf67aecddfab084080724b05b5d733330
3974,105,3233,53,2025-05-11,48,fb2cb93c5d87a2b3a2630cb3b2d2d217150285a375f7a8240b2010f1b730c2b1
3975,1190,3243,441,2025-05-11,16,e78bd5c33443194a6c6a8d4f89570ca56adf9e44a46fe5834ee47866d47c3264
3976,602,1708,59,2025-05-11,29,3d8a4634d24bfe721b7a47eb625385507f99dc81a54fb24944c2b57e4ebabd96
3977,497,4704,80,2025-05-11,26,53104125edb16b0925ae3a8875de15ac4843ed7a3077ca3d4fc8a2673ea6b8c0
3978,4294,476,179,2025-05-11,14,770d5c22eeefc06f9b75876e321ae5a7cf3bd5110df1944321ed9294b2cabcfb
3979,3904,4749,495,2025-05-11,32,a2bc3b8f9afd58e4c92b2e378932d7b727f1f2bcd2b9e257fa3fefcf48b5b7b9
3980,4685,1912,154,2025-05-11,16,f11b178b77b44e8e0e8d6b69f89b83af73ff68860c73304308fea640c666e351
3981,1169,1711,410,2025-05-11,16,367ee8b6038712e645b79371004a1569196b970dfec2e06372a44328ee4c73cc
3982,4089,2882,93,2025-05-11,24,ef597994e34f1ded1a8cb4e4802124efd9414d912876bd5c466b3c5c769e9535
3983,2071,2192,403,2025-05-11,42,86e1a326077f189a06f0e96b88b6b2f4571d752f82b3670979aa399b4fa61fcc
3984,1949,3364,315,2025-05-11,31,fa38be9e2d44ebf06797c2ca894e33ba5e38d9b093882f167eee42030fed21f3
3985,1388,3626,415,2025-05-11,26,1a13e53c1c09bd5912d1f9d95489e9e8531967515c43968dd24fadee3c8a3a57
3986,3330,3284,440,2025-05-11,47,33aa0c6b1c73e89a584a3d5ea0545611137657f400b52e2cc8d9ff1b6187e7e8
3987,4179,2870,435,2025-05-11,23,ada4e88edc8a4642cf0f7817beb0fae6c441eee8b722a8c51da35dfcbe89f576
3988,1061,2095,488,2025-05-11,5,aa369cdf1bf02a4e8af174bf21315ef834931f4e5f156c800f23c305f9424ec4
3989,909,1189,391,2025-05-11,43,77bc3958c8911104211da6fc780fcc0aa700d6b2a04046678f5a1ed35b1c91ba
3990,3545,3951,353,2025-05-11,6,61adfb49b0df5e7ab4761e8bde800fe11a672342e4ae30e1d4795124b793d825
3991,756,2441,76,2025-05-11,44,408e9b6419fc99ff196089813abbe3026c23848d17b05b003e0db23cfbb24b3c
3992,8,2958,464,2025-05-11,39,b7f1525fa32c8c9f4d0da58ef4c62291ef57cc62333f722e72b88b794504e172
3993,648,695,446,2025-05-11,13,c94ffd212be575fb117e90f506e0e8fa36e816bb0e1abde7f3ea8a0d6119a070
3994,633,3259,332,2025-05-11,46,e1a03d50a01d1a2f8f6d4494728fe012d085e7d28de38de4805eef5cfe623191
3995,2500,2511,464,2025-05-11,45,75905b3ba5bbd9173ab4e46598e27b9b2b56ac7cd4684143fa013c163d3a14a4
3996,149,4014,468,2025-05-11,18,954a15a8e7addad9438156d1169c60911199be7252856ac30e7c3c962f1b0e06
3997,1484,4989,48,2025-05-11,43,e6f854cb67298485bc69c6ca0aef88725b4bf25cd3027119605de93568937683
3998,4427,4007,316,2025-05-11,9,a6922c8ca29eff94d7c80e8da31f26061273b34b0309bdfdf6e8edb01ff8a98c
3999,331,3170,498,2025-05-11,38,2adbe368e2124e0cd0a5600ff396ca1f29efaffc873b79f2bb7e10c897b57705
4000,347,1896,133,2025-05-11,16,d67b4f3c3f20777d51c213f48957f6aa0aecbd2c73bbf283bf633185b552d21e
4001,236,1985,113,2025-05-11,22,3a9acbb2789cbb24cedd94573c2f0cf3906ecc79b3c106d4a30e2837d59a2506
4002,3184,750,195,2025-05-11,47,70f8fe4c3c5018cbe8c317496226526bbc036ce93907b803c73b1fee59599453
4003,3345,1662,468,2025-05-11,17,ba25b938ad24d0bd75684f76f34ed8bebf7147b7dc483a68ff292e819c44da93
4004,2846,4041,357,2025-05-11,45,569fcdc51cafbbb3220bf946f28c0f1f41a32af40ab866c81a97324cf72dc104
4005,4955,4226,314,2025-05-11,43,34e851667283c894d2d025c3f14e3a9fed27dcb63495f1c8a80020474bbcce43
4006,2698,162,172,2025-05-11,36,2fbd177acf4f9a8d1b21495400b4ee484f0812fa7b42945f53c4888cca318bc1
4007,1911,1977,466,2025-05-11,11,67006e796672a54f41dc0c6e3554bed4f71d8503f716b1a878a707fcdf8ba36d
4008,575,4733,427,2025-05-11,40,9c2fb7dcbf30fdff7ced0414156dbd97594d6dd961018503532edc49f80d1742
4009,3652,4220,327,2025-05-11,19,c0092216ae049a994469178e9517774d8a4c86dfb98640f8abc35b70a36b9f79
4010,4378,859,323,2025-05-11,45,13fa5f8a64c6d3ae1a1eb31a88ff3c7e7c4e074a1aa9a6b0f5b37e2482fb47ee
4011,998,1834,119,2025-05-11,43,0ba28b7c42d33c3dd8e8e1998a9759347d933c963650a29831f1230a793b387d
4012,478,788,390,2025-05-11,39,1110f5ec827bcd10af32b7ecea97b8c44f76adb43bc3b3a180e16c6c88d9af4d
4013,467,4997,5,2025-05-11,12,bfb9466e1e23b2de0fe18dba0b396ea85bb50c4fec4554f1215f78c21b683e6d
4014,2703,3649,469,2025-05-11,8,4a1345692cbba67c6f8e0742ed916ef731283e8fb073337ec024d7e8ca066175
4015,1785,3515,459,2025-05-11,41,cc73823a61183756992e3cef409b200bcc77e6a1d140ced6aae28b7ee5e6f8f9
4016,4365,4777,295,2025-05-11,6,5520b6fec4ca83c146002da15be2ff4c40ac5dffb89e023556c9d13bc5aeb763
4017,4847,3486,72,2025-05-11,39,c169b7496ccee2e5229b2bcb60a0cbf5cd719f593b99589172505fac8e3edc16
4018,2855,3445,44,2025-05-11,42,d94320d67c04a6b6470963b33dc5aae6515d0dd1df87718d7806f3898f50bd17
4019,3141,3966,131,2025-05-11,33,62fe62302be55e292ae0f0dc2646b89ec1b112ad04137e65b340d19b5b98e89e
4020,4543,736,55,2025-05-11,7,ee08f713a0df22f5ea88fa15a0fa3eb771347ce944cc80820e73ed4d109b1913
4021,4594,279,199,2025-05-11,10,5248f01f2e73201b66ce0df9df9820309489e1ac8a33fc4f39132d75b704e5a6
4022,249,4889,416,2025-05-11,43,3e13211fa20842c2ec5bfed3c1eb522829227c7826ee31e1c1310e0327f8d5e1
4023,681,4134,236,2025-05-11,46,4d5de08baaa2c49f4f86024f226ff897e8df4a3d57328809dae5052b7e5757ff
4024,3689,4960,427,2025-05-11,40,dfde1c829a7660d6bd17a6b67f0205a0927955c13b409c0b5b59d6ccbc8e589b
4025,1865,1381,215,2025-05-11,45,e6decc41eb83789a8da99e0e1cd5f50c871475cc5e1fe150d475ff0eb373b423
4026,3907,596,139,2025-05-11,26,8b24682c91d3b399f69197c5fb83062c2f354a70f9663c79fb56bc5123773d70
4027,3546,2603,208,2025-05-11,20,43b25afedc9518631f293d68d93108e453557742caf619e5e16a7a5e8599f8fa
4028,1795,3346,469,2025-05-11,31,3f299b25d337556c38848dd6aeacb9d56fdf657e9545fb19d6b9673f740877d3
4029,3813,1990,86,2025-05-11,40,514005504cf3f0b774b8db76d6d0e87409c4770bf1878bd2669a8e80f1612e23
4030,1337,967,314,2025-05-11,13,c2570b1d3b4eb7eca7d314755ad142ac30306595b5f5871bc2718e6923745785
4031,324,719,498,2025-05-11,32,966459bf7ba694549024e5dcbba4eafdfc76ad2e21b279b276bc57cd9128f030
4032,1777,3910,254,2025-05-11,36,79d2d73a23a13ea78c194f81375908c6417940abbd7347ba404b1ecb8ca5b02e
4033,1504,3336,401,2025-05-11,31,1756e7183ff4cc42eb26f1ddfe80c0d2fd3d31a58e172898d4a12730da44504f
4034,3989,3751,7,2025-05-11,23,eaaa4f5cc6b74ef7e8ea83741df792d0b0ea1b1535cb670779d3e8eeacba9738
4035,125,3632,10,2025-05-11,43,52df1b3290da90afc2d15011dc6615d0d97d90fc0edb88b5695a57c987930a5d
4036,3595,1917,205,2025-05-11,16,94126398141cde8e9eca33ef210c01eb8f9784d67cd6e2b2e10ddd91c24e2bc2
4037,1124,4576,284,2025-05-11,31,5694e9b031d876cca04389fa08b70d8cafa9fa972df3f5afd387af63e37e8bcc
4038,2137,3615,383,2025-05-11,50,9844d93b8f80f7364d36d87b0c5fbeef0d72f8a85bc3305e16b74a104251a8ff
4039,1182,169,115,2025-05-11,21,0296b2f17287fa587542de272323ec6583ca55b19b4d4785040ce099cc0987d8
4040,1931,1781,89,2025-05-11,33,fdd084e2501c5cb8f74c301d2054d0d43e56bee2859f7905d8a23b7546af937b
4041,3725,1179,404,2025-05-11,8,c8b718ef3516994e83d22b924b80bc8d928cab5593c7cae79ce1aa5bbe3a3e35
4042,3009,245,484,2025-05-11,11,ab23769971cd1d750b863eb47ce142a1c149e644fde78d67a8e6b24f71568add
4043,3598,3464,471,2025-05-11,32,11d40b42606f96474fec78e5a3a46b81c5611e05267f384db9147cbb88bea69f
4044,1537,4745,220,2025-05-11,35,60a8b768acfe9d361dc535648c74f1a83e6cf382622ccc7c342dec278085e1a3
4045,3263,2570,329,2025-05-11,13,ebe905dcdc313bb8eb2107ed7eb9f14bcb9b48d6de2187f6f884221bd6dc10fe
4046,352,3084,168,2025-05-11,45,dd2ad4482c29fcf2ef352dea7d38a10a90ceb52b7697a170ccef71403607dcf8
4047,585,2548,139,2025-05-11,19,5b704579d4efa21a4f7be7d6c4792047f522baebf014842546a5cc9ede617837
4048,1085,1168,185,2025-05-11,15,ebdfd53a06c5c7ad3579fc64f8fadb1a64604d3c8e3964b9110e30a04229db7f
4049,2481,2281,209,2025-05-11,18,83b74c5018487186d741362702d6eed3b2e705ea3bae42cec1d100ae8347a8cc
4050,1008,3881,323,2025-05-11,49,2a9eb7cbdaeb13d7346ba2755c190daec168f5dc4dedf388b6a3ecbdae62f54e
4051,750,1885,198,2025-05-11,30,f75036cc378843dfab9cf013ff49b0468d1b7c95ae4e21ad7424a492f8f0cae6
4052,2337,2099,400,2025-05-11,40,bb1bc1b71fdcfb24a2ef3fd04a5be30b383a7c779e88eb3a08933a934d52b919
4053,1524,2260,190,2025-05-11,20,533092094e5d8d40039c1121e238a4d35fa273c9a5736039c5e5508425d618c4
4054,562,2324,239,2025-05-11,46,6131010d74b030f8fc61f5666b5321fa90437597d7c40d7d0ab14eb4c63405f7
4055,2553,1653,78,2025-05-11,45,370bbb4dd725819480cc510cc73056b54954393497c43ac1db1f48e11b610c90
4056,504,2554,183,2025-05-11,36,2b52425a3b69546ce0707521c40dfe513165d57fedb6f0cc1ebe51809a86d9c2
4057,4291,4082,376,2025-05-11,9,6c83098373453516e04be30ae6c94064a465a098b72b1da42ffc8d8ad3a04f2c
4058,1596,4974,286,2025-05-11,43,583af6e8f5789b5f41642faf65a9c5c3f4fdc60d09b3db8550c8f2d03b0a1c6b
4059,2578,2792,265,2025-05-11,48,3441c546098e76d78c3a517845dfe548501f1a5630d093f4c18486452ddddb9b
4060,1614,3091,445,2025-05-11,23,6a26e2c09bcbb9678ee7c5630e2fd7b0c2b5cb4a30289052753ece064fb06690
4061,4948,1464,77,2025-05-11,31,2156231ab692fc07e8f78f5ee066efb3c5b87b93378b12bec44cd22f516a8032
4062,1205,2745,362,2025-05-11,44,d8e4dde0c3544264c540cce8093eecefe1aaab0ec7843a451bf8b08a59dc3850
4063,2531,1564,455,2025-05-11,39,15523303824b3619754c5adbeadca4a662c75587874562e6e477cb69e3ebc941
4064,3547,1720,58,2025-05-11,39,2d270a46a23a6f663275519730e2bda2092cc83da2dc22078ce8d8067416de4f
4065,4600,568,400,2025-05-11,35,7404c094229ae51901f4d17c7e197c8276854a0b7770af134f5f53cd4374e4e4
4066,4168,293,141,2025-05-11,39,deab72935705027d4e041cbc1a5d6d38ba6a0bdefe01c318ddc7ff768c2384ff
4067,1655,3763,234,2025-05-11,5,c495ff45dcff073c093461747490af6a8298461a0bed2d6c9adc5cf552525282
4068,4391,4574,148,2025-05-11,9,8ae5dba35ae2fcb3e73c719674ddeff61a63de2e08f03c68ef46a89ff6424a01
4069,3978,2118,157,2025-05-11,12,81187c8d92f9d6602852f389613c0b2dc4ea916384e8bd7dfed8be04c55b4ebf
4070,4067,3163,264,2025-05-11,36,24e73a6ca5bd36cd698df8ef8c35f45ac91d4d91924a1209d4cca6b3eec17d18
4071,4983,2310,401,2025-05-11,49,20cc633ccfedb1b158c386281072be420a29fb451acf30f0eea3b52b7ad1ad50
4072,1637,1026,229,2025-05-11,6,c24cd326cde3a18690e9bf005cde4c2a13ea8dd82f20e94d9e967f67b6c3bb21
4073,2634,3556,222,2025-05-11,42,14ec7c5189a502bdb3152e2d70f990f4daec08863c6014b0a1e6fd4b805af0e3
4074,2046,3311,231,2025-05-11,11,fc739d998f453f51cdbce539c1ee762771a3bf9dd49d7c7b20431bc36b699e01
4075,3489,3940,467,2025-05-11,6,3903617b130611512f7ec989e217bb8466b3488ca7733a552bff75180a4fd053
4076,2842,1289,415,2025-05-11,50,22a39817abd6b6437ef1ebfa39877bd83a649123f7fd352a127d227cab689718
4077,1625,4581,320,2025-05-11,12,42ba99f57401364d33225b90e5fef689a58f2ca3c6d19884dda0cc508e7b7962
4078,1763,285,168,2025-05-11,39,1e5b4787ee0cbddfeace16e82f42473d9aaf0c83e13c36a081c3b5b82b9352a4
4079,4705,1058,127,2025-05-11,26,dc4964c70b8b3bb654b4cb1b8667b3cda489bb499b1032f7b13ad5e470b0b196
4080,1793,2116,202,2025-05-11,10,6028fc6cf39392732962cde9df58e3cdee68558f64af8c89c4a45edfc74f27b8
4081,3658,2616,299,2025-05-11,7,567dc474b6ff95fb3f27663f56b4042e8ade4a8582b6ae5c1c00e7314a78d34b
4082,4108,4414,70,2025-05-11,8,b95889152a8424d7949e38b1e5cccaefe9e10e8120e5b49b0a358deb585b7ced
4083,1483,1001,399,2025-05-11,14,8619a47cfc807f4dbc5ca8586bf8d53dc5582cd156e7b2e06687c2719515f8ba
4084,3768,1707,386,2025-05-11,7,a3f1c0c3b75739e8cd2b7374844b49d17843467ceedd97a51aee63b032e05017
4085,1210,1971,120,2025-05-11,15,cd6e9740b93fe1be51217af91c9029742899ecf7122737174892e7529c8b8e02
4086,4872,4924,379,2025-05-11,35,9a3e5d08798ceb858bb844283f1793009e863f5e07feeda665bbd03957c85f29
4087,2740,4331,158,2025-05-11,33,411f57050d70545d2318b250e948bd3355e901a06ddc4d7bf28321590a9f9062
4088,3220,2142,249,2025-05-11,43,b0d25123a9e552d1c6fca43c49627021a6a9c86b770a7cec03ffee9f72dc5a08
4089,1627,2710,70,2025-05-11,43,1b60ef4ca3e2be0a95e136cd17271f95a8b218694e26f8be419a8eff692cd663
4090,2407,2130,159,2025-05-11,32,d95f576ceff1c6420ebbe906acfcd94fa1f059e6a8f5b0be017f3d86e93dd6c9
4091,1014,1829,169,2025-05-11,47,8c8d2e8eb3808bf6182b4c061786dcbb3cf22508d71263876ae3cda5b951a3db
4092,865,2806,422,2025-05-11,37,8a981245096027ca15ecde53db6060ee0313777cff0b4bc65844c70e504f5156
4093,4304,2065,135,2025-05-11,47,8f91a709d3136edd50d45b9948b0368eb5820b81c3983f3196bcdb5a6407d428
4094,384,2762,318,2025-05-11,47,76f0322fb68a12c812b08e94852515795427e7c0c3af792961c9593419b691e8
4095,1410,2577,85,2025-05-11,36,1ebe8669d7d3436c76223e7eaf67ac470b26d9ed5eb39c43a32140ed25a3df3e
4096,4800,4788,59,2025-05-11,21,cfbc1c03aba8b2a6edf5b5b155541e4b158e425c9dded8bb344a17583dc51873
4097,2305,178,461,2025-05-11,7,45b4423ae8d85b51ab5ecff599d913d6892fbebf0cc3aec3c5ee79b136c2b0d8
4098,4177,4220,385,2025-05-11,5,ead7e1e46ba0c657b94c1dcf3c88047e12b85ee7a67f4325c4037ff80102265a
4099,1496,3843,38,2025-05-11,30,153a992284692de7ccab55a84f23d58a7ce25b054763c3f0b6a9ecf012de5c50
4100,3747,2437,412,2025-05-11,28,07e51d5866d6a8ecd12399647306e9582feddb418229ce3476b17e44dea95aa7
4101,154,427,298,2025-05-11,24,b425938e8a48b8ff2921f325fb9ef6732711ef192bd9d3b2f792323e56125568
4102,506,3467,296,2025-05-11,30,e2cc844f84ed2e9eb12caaffd5f5eedec2c0bf34d8f18f3c5ad5664b0cf37b18
